date,n_articles,mean_score,share_pos_minus_neg,conf_weighted,ci_lo,ci_hi,confidence
2024-07-10,44,0.3178048693384467,0.5454545454545454,0.36650045891577704,0.17754458989896083,0.5472553558540766,0.6725227546378943
2024-07-11,23,0.51075902400265,0.6521739130434783,0.6270447540586613,0.3128367098479917,0.870091790963556,0.7235446492265597
2024-07-12,11,0.13270784642505037,0.09090909090909088,0.2959376523632974,-0.30948170251056556,0.7984811665024316,0.5741390449839533
2024-07-13,9,-0.15253184286929253,-0.11111111111111116,-0.17166002906322808,-0.7140000757012723,0.4497389735757514,0.6135261481174186
2024-07-14,7,0.2610274402707416,1.0,0.23545130107125373,0.01720799904064509,0.576602916474841,0.7686607246230291
2024-07-15,20,0.2517233908176422,0.5,0.29880051094146176,0.0070628307029312705,0.5787488343985183,0.7012646852947999
2024-07-16,25,0.2446785097057,0.52,0.270195267043688,0.033654625443692306,0.5083396477511359,0.6065051110789791
2024-07-17,1,0.8674390511587262,1.0,0.8674390511587261,,,0.6294087125215385
2024-07-18,8,0.030818842962617055,0.5,-0.1864756023401219,-0.6091862001623924,0.3672639928053772,0.47860634355540843
2024-07-19,9,-0.20394199094476384,-0.3333333333333333,-0.16206166326640792,-0.6712402592237899,0.3211563696886126,0.6264646832649645
2024-07-20,2,-0.24579813628224656,0.0,-0.07652319962251346,-0.4979526102542877,0.0063563376897946,0.568088188887786
2024-07-21,2,0.9960139398754109,1.0,0.9960138427058712,0.9959277654998004,0.9961001142510212,0.9790225253949372
2024-07-22,3,0.39671984190742177,0.3333333333333333,0.5519372773531991,-0.1259222850203514,0.9426678298041224,0.5142662930810741
2024-07-23,5,0.042880847211927156,0.19999999999999996,0.02014576244618919,-0.6644081776914734,0.720832843287462,0.6443855480137515
2024-07-24,3,-0.3241900424861039,-0.3333333333333333,-0.3101293760900357,-0.9854879518970849,0.9935720938956363,0.9459078741281584
2024-07-25,4,-0.1671929406002164,-1.0,-0.08949023083607346,-0.31984999079044035,-0.021908348181443153,0.4751962528858247
2024-07-26,9,0.3641204938628814,0.5555555555555556,0.4693853543577236,-0.09380940654919849,0.8882157672479922,0.699494207960464
2024-07-27,5,-0.3494161462876946,-0.6000000000000001,-0.4339386824434136,-0.8868285053648327,0.0757969031583862,0.5947522985798479
2024-07-28,7,0.0780138951626473,0.7142857142857142,0.07647273620872859,-0.021983131892288996,0.19069613140327768,0.6019365304972718
2024-07-29,38,0.4126427045312563,0.6842105263157894,0.4866307768455683,0.30602170536844875,0.6543117236830228,0.7402644892308098
2024-07-30,20,0.13484594601613933,0.39999999999999997,0.20521927004967752,-0.14221210027129372,0.5342403102415704,0.764265562653588
2024-07-31,58,0.327397709435398,0.5517241379310345,0.4215062523515164,0.250503655764517,0.577111142351032,0.6857665065961958
2024-08-01,42,-0.01568075045638363,0.09523809523809529,0.04290016600882226,-0.19893856809340396,0.2854196190931049,0.6470520236667662
2024-08-02,34,-0.5156880936701782,-0.411764705882353,-0.5485108160311442,-0.7261403743348371,-0.35533786747812474,0.8197194989320679
2024-08-03,2,-0.9891086055431515,-1.0,-0.9891119213028425,-0.9902173117734493,-0.9879998993128538,0.954670201369783
2024-08-04,6,0.41832905914634466,0.6666666666666667,0.38339286513167603,0.06894045587200505,0.7524389457757041,0.6441771795190302
2024-08-05,24,-0.4119356867643849,-0.4166666666666667,-0.49541923910892544,-0.7434322708420853,-0.19410011809026306,0.7184497597130894
2024-08-06,17,0.14072910476106162,0.29411764705882354,0.1865714018882296,-0.2387016016651889,0.5471603236732102,0.5815669972925162
2024-08-07,20,-0.013184535154141475,0.19999999999999996,0.036637228589333416,-0.3291588054369434,0.38535386734113225,0.7367384928190244
2024-08-08,30,-0.5076204278933195,-0.4666666666666666,-0.5516735605002785,-0.7491190272770757,-0.3120568505360377,0.6272123078950249
2024-08-09,12,0.07347628645948134,0.0,0.056556019938986096,-0.3678643033183113,0.5018239176424191,0.59238967604349
2024-08-10,1,-0.0247970148921012,-1.0,-0.0247970148921012,,,0.7503810120134514
2024-08-11,2,0.5038364812207874,1.0,0.5332671343519466,0.0130930840969085,0.9945798783446662,0.9155930651262145
2024-08-12,11,-0.1792032682040537,0.09090909090909088,-0.30307662336847846,-0.645717471421134,0.056222849711108976,0.6665198023270642
2024-08-13,15,0.2935617286711931,0.6000000000000001,0.3800032960607183,-0.010879064815580958,0.7197643840378127,0.6535499337841075
2024-08-14,19,0.1519849734123502,0.05263157894736842,0.29852465314202964,-0.07222109335641486,0.6235218012215955,0.663355366098974
2024-08-15,10,0.24402873260551133,0.39999999999999997,0.3204785273318435,-0.2333500146169074,0.7732915851724071,0.6483317526481743
2024-08-16,7,0.3097015399252996,0.14285714285714285,0.4368014131307434,-0.01432606249598682,0.8023340817743052,0.6446124651313436
2024-08-17,3,-0.3319780084808978,-0.3333333333333333,-0.35872896634691454,-0.9878003357443961,0.0166633251938037,0.8710408574810197
2024-08-18,8,0.22741945607049271,0.75,0.2751532076359269,-0.017960102949654232,0.6263732813887001,0.7889990482860612
2024-08-19,24,0.2935504790196622,0.5833333333333333,0.32651031368442,0.07715180861956632,0.5755676356255309,0.7435432864781556
2024-08-20,34,0.11159908678896233,0.29411764705882354,0.17660142110346672,-0.06969731326379668,0.4124117817655619,0.6431927149740562
2024-08-21,27,0.09086914949714103,0.2592592592592593,0.15727505817348678,-0.15916807865751234,0.4591403476920833,0.67805800227773
2024-08-22,42,0.25029594492904533,0.4285714285714286,0.28863517087400214,0.010288447157990252,0.5485270402053861,0.6496096770235912
2024-08-23,90,0.10649883133042345,0.26666666666666666,0.16338063879564038,0.011473768414005214,0.30831028579277364,0.6686224076201182
2024-08-24,26,0.35720345433219336,0.5384615384615385,0.4633927863175088,0.1852914999635755,0.7008863021381633,0.7580269952063465
2024-08-25,14,0.1472353035517569,0.4285714285714286,0.2413862188960426,-0.12835598382609184,0.5647949048473412,0.6405523110518943
2024-08-26,70,0.4489647557260469,0.6000000000000001,0.5458596709754195,0.4045156376391816,0.672463060289131,0.6872236564658951
2024-08-27,17,0.4479210315621458,0.5294117647058822,0.5282618380671117,0.2770591004493601,0.7631486190147418,0.5885303713258052
2024-08-28,7,-0.04681909462669864,-0.14285714285714285,-0.10996517921682385,-0.6468555939392783,0.444196129666595,0.7254065942684933
2024-08-29,9,0.04795089634394066,0.3333333333333333,0.04311088907215952,-0.42890659116486596,0.493963080027208,0.8156451270937556
2024-08-30,12,0.18090860975401787,0.3333333333333333,0.18203921203681903,-0.32880916454308373,0.6616059608970053,0.5849023065649982
2024-08-31,6,-0.1266065739328042,0.0,-0.2022295222184147,-0.5972093802337356,0.09569167991206816,0.6583122892001056
2024-09-01,8,0.28761465585557744,0.5,0.38885361455023454,0.04730920983948594,0.7275718124314406,0.7352876252734871
2024-09-02,9,0.20131225062585953,0.11111111111111116,0.28263763596749714,-0.0674752024827747,0.5993701508194952,0.5056073460315091
